USRID	RST
58492	0.0629883126
75822	0.017467085200000003
52673	0.056534806800000004
25507	0.0223582821
29431	0.008213888400000001
19736	0.007616128200000001
61367	0.0100369459
95903	0.00311197723
34667	0.042814528000000004
71924	0.0181283588
72642	0.033192932700000004
93202	0.0349572764
63962	0.038730769600000006
16636	0.005312444600000001
724	0.015406037300000001
23949	0.04249284960000001
85644	0.009055707999999999
73515	0.00506535627
37157	0.136289394
5974	0.018317979999999998
40114	0.004974094
46181	0.0107817599
65024	0.007533523080000001
26849	0.0334486197
48003	0.0206064287
20076	0.496363683
98392	0.0231942501
68351	0.008004322900000001
4889	0.0177961945
25513	0.0086703996
75931	0.0301068723
57208	0.027375460500000004
22413	0.0058192280700000015
50466	0.00429814114
57582	0.024511854400000005
10380	0.0437432644
8215	0.0376161764
41289	0.015128203900000001
21034	0.0180889797
92312	0.022891020300000002
34867	0.00368966871
38849	0.0240252642
51190	0.02471844
5984	0.0027765207599999998
28742	0.025039966900000002
68366	0.00652397767
5164	0.0062514037500000005
67815	0.04632262920000001
15846	0.030813326100000003
78254	0.0353935518
61185	0.00430109666
73203	0.00287491008
48627	0.0068003374
45391	0.0199409594
73532	0.0451906803
52723	0.07791928760000001
17298	0.0313725557
77565	0.0292326927
83610	0.038811786300000005
92090	0.025029031300000004
15880	0.014317983600000002
5290	0.0541281849
42974	0.009373573500000001
89400	0.005987411200000001
84165	0.00416845632
52864	0.00537579929
77187	0.9812786600000001
49319	0.0633823446
98150	0.0209448143
59532	0.020673863800000004
7685	0.0166248484
49980	0.024042992600000004
49719	0.00415464135
10935	0.0034691602
65931	0.158916344
43539	0.00621140951
21601	0.007658721910000001
43637	0.004739718090000001
9662	0.00316611404
66291	0.009185628599999999
89692	0.977475924
33687	0.141774648
12689	0.0191762632
72318	0.0350544588
44802	0.033698364700000004
3601	0.159139842
77756	0.042947902
94821	0.041010091000000005
65317	0.05098068900000001
92923	0.0441731074
84265	0.00810607082
59566	0.00465786106
94453	0.045789055
88423	0.0035114641
40523	0.0128639766
65644	0.0201006054
35384	0.007667534320000001
39168	0.047033554400000004
58782	0.0207742617
71410	0.00530073796
64851	0.007586675540000001
29187	0.00559959294
12905	0.0057228724199999996
23817	0.00551068528
13748	0.0036912271700000002
20589	0.0074777757499999995
99350	0.0046995985
9599	0.004990729670000001
18329	0.093401821
41093	0.00998331805
35313	0.0138158172
88386	0.0051770453000000004
61136	0.00423502116
94729	0.0652631653
26649	0.0405771992
16193	0.039556908200000004
34681	0.00443621401
2246	0.0129543337
22202	0.00393871376
18204	0.0275464394
55993	0.021914991999999994
29398	0.006627781460000001
51088	0.0223615053
61987	0.021431750000000003
60621	0.42257664800000005
27508	0.012323885800000002
80423	0.03910415550000001
26790	0.0268421768
61091	0.0334504781
12392	0.0147704188
15315	0.017777835000000002
17589	0.0150731796
74726	0.10350982720000002
25668	0.00698386138
15966	0.006417341720000001
63445	0.00525635187
63489	0.0508360318
82800	0.00370048168
92847	0.0050810501300000005
62193	0.0319043379
21611	0.0044057765700000005
86673	0.0366960371
90746	0.016011426500000002
71165	0.008770639
99518	0.31767217600000003
38544	0.032634100900000004
47688	0.0090039205
85335	0.028325564299999998
94439	0.08621066200000001
94458	0.016459206900000002
80903	0.010930647900000003
92102	0.0124742238
14427	0.013638071600000003
13067	0.00426058887
37141	0.037316080300000005
26980	0.0263358128
38974	0.041447139200000004
33771	0.152746044
83080	0.1083158735
65287	0.005084132
19073	0.006147457340000001
10767	0.00490786643
70451	0.057840415400000005
17769	0.0064448817
40613	0.028384894800000005
86355	0.00486387715
67541	0.0096545137
22385	0.006646812900000001
6973	0.08545311950000001
59012	0.032516917500000006
36618	0.028055097700000003
47985	0.0119368634
23471	0.09813775200000002
16398	0.020737106999999998
27908	0.041304895
33111	0.00507534026
25075	0.083580358
66449	0.0364627133
10263	0.008222699500000001
8370	0.0214822164
89389	0.003957423430000001
88387	0.00639132398
62779	0.004293059700000001
77928	0.01298311485
29959	0.00425055224
4379	0.012289013200000002
80627	0.006200748170000001
39088	0.00250475575
46853	0.0366936764
937	0.023361073900000005
97620	0.00572776497
90290	0.0033119062
64313	0.00803499716
39219	0.026634034200000004
51209	0.0095041126
41192	0.07557706060000001
98852	0.00702800979
75688	0.0151801285
9348	0.004257222660000001
37330	0.021838563
21122	0.389849179
33819	0.0705180475
35311	0.0232607482
18075	0.0757973377
86428	0.019466963400000002
45685	0.0122554684
75894	0.170646733
42857	0.0233272562
4460	0.0277897981
39833	0.193709569
30931	0.01427833535
52541	0.0080398545
67130	0.0197871329
2528	0.094393815
70606	0.028029000900000003
34450	0.0552388273
72190	0.0676294025
50747	0.0317987224
48549	0.275648811
1698	0.005391359230000001
27361	0.414654956
65480	0.058724000900000003
57962	0.0801336665
27783	0.0151800708
74847	0.017325900400000004
34586	0.066340139
30072	0.00771868358
45819	0.004263763230000001
83361	0.00547709518
80601	0.0052243101600000005
13397	0.0302854697
35744	0.12168599299999999
7125	0.030415516500000003
58595	0.006671116060000001
67080	0.0547765831
50694	0.028239273800000003
7091	0.43078334100000004
31645	0.014771424799999999
66159	0.0654571776
58239	0.0403955976
32957	0.03879174910000001
46706	0.05181779480000001
39860	0.007736357440000001
62000	0.00434012873
79605	0.021964391700000002
29438	0.00596087834
82154	0.05903535
37498	0.00675170606
22627	0.0068367914
29229	0.0050538374
52832	0.0026819231400000004
4046	0.006426333380000001
53313	0.0047661578
79837	0.0216013515
52525	0.03783934600000001
89315	0.05043817190000001
19156	0.00490532808
80122	0.004652891520000001
71931	0.0106626324
56822	0.025016426900000003
7380	0.03427248420000001
99785	0.0262947021
99203	0.00344179158
88793	0.0031813841000000002
66906	0.0045150959
75503	0.00874157175
8410	0.00773915687
22043	0.028815495500000003
8942	0.0033546453
9221	0.11748496359999999
83119	0.0112055585
73359	0.014075731300000002
38983	0.014250236650000001
95329	0.0420368039
88441	0.0157299933
21455	0.041223177900000005
39765	0.0223680875
52575	0.040730476
67619	0.00471138012
41316	0.0034959311800000004
64018	0.0065147878
94116	0.013206686600000002
36873	0.0269761442
16402	0.0293176878
11819	0.18081798500000001
10320	0.089696406
17465	0.023559433100000002
27229	0.0115131402
96135	0.0101549594
23689	0.004895004200000001
75711	0.005122097130000001
64098	0.0075152967
87786	0.0881590345
21391	0.00712907636
52037	0.017076244100000002
1223	0.0075706789300000014
71440	0.007569608060000001
72213	0.0037472955700000006
23751	0.0084468433
46295	0.21022572
13104	0.176205273
40228	0.0285486317
644	0.0065215101999999995
81594	0.00577852425
98407	0.006392619069999999
53150	0.0291706452
44188	0.00668858057
58210	0.0132147122
84074	0.0262140831
6754	0.05192833930000001
92589	0.4907236920000001
16127	0.00412671102
95467	0.0085704603
48068	0.00615637141
55419	0.008872927400000001
13639	0.008709822450000002
11500	0.0612427203
75936	0.005729399620000001
56075	0.0490713038
91358	0.038302392500000004
20235	0.009607324700000001
84617	0.035295895800000004
57232	0.0035103635300000003
61756	0.11565393280000001
13979	0.194465844
25725	0.033323735800000004
87631	0.0107077391
9377	0.201100069
60499	0.111122286
58758	0.07519777620000001
2356	0.0453301902
90670	0.016756956500000003
72519	0.04173744879999999
35768	0.00396535188
169	0.0059520251
87320	0.005372886150000001
58698	0.0035530152000000006
79762	0.024907652800000003
34623	0.0259175149
20822	0.029312312300000004
68548	0.017589750300000002
93697	0.030048743500000002
28729	0.0026789232600000004
48714	0.00440375688
31024	0.187326773
23261	0.0483814286
2151	0.1033835115
253	0.021608863199999998
24751	0.0202557873
68444	0.0027730174400000004
71994	0.0165936603
20905	0.00487439038
57347	0.00546775112
12499	0.295563424
3883	0.0138953479
89870	0.025103617800000002
89803	0.015739333600000002
19392	0.007507126
33365	0.004503204869999999
19288	0.006661627010000001
30006	0.0041525883
66348	0.0039889441
55188	0.00402971856
29307	0.00458484323
77503	0.00680781188
57245	0.0595718728
89275	0.0533298071
35915	0.028389
40071	0.0079178238
78745	0.0081606635
74196	0.007516370700000001
79777	0.025094659600000003
30364	0.006370969780000001
62958	0.0222640597
64137	0.0060417121600000005
55098	0.0034806449200000004
4805	0.0025176764
1889	0.005872991110000001
17858	0.0081146627
65275	0.024004950400000002
44176	0.006705072289999999
71206	0.0188077132
57764	0.07660141579999999
48789	0.008757108400000001
86267	0.15902058000000002
77740	0.0037084452400000002
87427	0.480716813
52712	0.079131671
20705	0.037996677199999995
44265	0.0288565515
84405	0.010203496700000002
75599	0.018981195600000004
822	0.006824514300000001
32721	0.0100808995
73700	0.07604655260000001
19111	0.0070933017000000004
81681	0.0102934243
5573	0.0128985831
90280	0.00401641202
2173	0.107556467
41055	0.009718768400000001
4848	0.009643221300000001
46274	0.0312981679
78829	0.04255466520000001
21684	0.009860552600000001
91068	0.00953974515
37522	0.0077774775
44038	0.017186495000000003
48669	0.00532312907
6363	0.0530192622
52419	0.0258767061
1116	0.030500237
84861	0.006292666140000001
53192	0.0047440704399999995
89906	0.011727078000000002
31844	0.0102959199
77361	0.010409438
21546	0.0180123689
77663	0.043442663400000005
39362	0.0287310081
96018	0.006990220600000001
73122	0.025091849700000005
56217	0.0383846162
87699	0.0167859988
36312	0.00393374182
87497	0.0269422581
82463	0.0025883301100000002
3124	0.0120448042
97179	0.004456124200000001
65697	0.054410717100000006
42194	0.00292967645
6921	0.09506133600000001
82793	0.0364669024
48527	0.024290514599999997
59099	0.12363425100000001
83830	0.09713511000000001
67127	0.00817239897
2708	0.9558381389999999
91912	0.00564576766
1718	0.0289754349
61707	0.0240452461
47749	0.023492298300000002
6098	0.087315442
91619	0.00732318662
64883	0.0260181711
52222	0.30359951
15931	0.004155300860000001
81107	0.00328997324
1445	0.0021555332000000003
70502	0.0047372205
11555	0.028966753600000002
84704	0.07518290700000001
95410	0.00625820067
84059	0.0955810584
76454	0.21108124400000003
28087	0.01025220665
72936	0.007197385800000001
77982	0.004891662640000001
77257	0.016070767700000002
40763	0.060213222600000005
26370	0.0053759054
24341	0.016130617200000003
11165	0.0200226589
44384	0.017799942000000003
85310	0.0034711534200000003
69004	0.01341891905
50346	0.027893046400000003
92481	0.0302341474
84824	0.00379100134
73108	0.010716862700000001
87636	0.0335072235
23509	0.133714905
96182	0.0218575841
65636	0.035095119
36823	0.019813886600000004
71970	0.0434146511
78008	0.006829863140000001
15011	0.0462226694
8899	0.067595041
22758	0.018271313600000002
74291	0.026462985
72816	0.0090966843
91872	0.13160941539999998
40895	0.007371684370000001
67902	0.04552311380000001
41344	0.0281676321
55250	0.00686459663
99104	0.018362533
68133	0.0069626007900000005
1691	0.0367696148
28508	0.0299186356
88617	0.005190498270000001
58313	0.0037818244999999998
72688	0.009777738800000001
22457	0.0151149104
26056	0.0112470405
62758	0.00430403673
13960	0.005967270710000001
44286	0.00288016498
5812	0.0575016932
27334	0.029170441400000004
2189	0.0444011953
3318	0.0183092221
21021	0.0036714259900000002
66444	0.046538755300000005
81602	0.024774968700000004
8806	0.022232251499999998
12326	0.0081714457
27656	0.030869103300000006
75798	0.05096057000000001
62533	0.018468690600000004
38154	0.0275349564
77780	0.197132805
37075	0.00694618626
53358	0.0321150612
529	0.035551381300000004
98249	0.0100813942
4044	0.028305807
7711	0.0661312448
56113	0.0428637937
92964	0.004596348930000001
40921	0.028926057400000003
50729	0.00799445654
89386	0.00667043723
43855	0.00616158213
11543	0.00430401318
63982	0.006342065650000001
16862	0.011022833099999999
15828	0.011601795200000002
23398	0.006073368460000001
35458	0.0052296183699999995
72871	0.0046549317
12436	0.00588461475
41206	0.0725652042
75836	0.020890153400000003
23920	0.012827904400000003
84321	0.0254365229
91879	0.006803314140000001
90640	0.0035954916800000005
42914	0.008477370300000002
25871	0.9809762930000001
38457	0.024086285500000002
88479	0.019913285700000005
42873	0.0184742934
29224	0.16213544000000002
51019	0.120621522
15028	0.0153023079
50603	0.0349058904
57061	0.0177186853
47195	0.005547605000000001
4605	0.012209537400000001
58848	0.003990972170000001
45416	0.0089813498
15642	0.0107916512
66686	0.0245999042
96869	0.00330809033
2227	0.021108985900000002
83481	0.0032249672600000003
55573	0.0075333733
8747	0.0129372377
20339	0.0165251475
92632	0.10732240800000001
51361	0.00516638467
33960	0.0350139875
428	0.0263662021
13851	0.00566123497
39757	0.006352885610000001
51185	0.00455456926
26155	0.228470015
84811	0.0038439178500000006
60056	0.0031872253399999996
94929	0.0034833426800000003
49016	0.0088390553
3354	0.679875977
67501	0.0033345620300000004
2373	0.0164965125
27058	0.018030656800000003
48050	0.0764776367
81375	0.152889316
40653	0.0355519168
69531	0.028074958500000004
61704	0.053691011200000006
77525	0.0503411312
59530	0.031211679400000004
21412	0.051519631200000006
27759	0.005930479839999999
79907	0.0220956812
64363	0.016966268200000002
75559	0.023989362900000005
60960	0.0260076757
41851	0.020098579200000005
30531	0.06882779050000001
85800	0.019842341800000003
7184	0.013781632200000003
11742	0.0775531025
93609	0.0180772049
54851	0.144070105
7622	0.1077163294
89266	0.0062500108000000006
25242	0.0603942162
12984	0.01041081795
1268	0.0427872643
60862	0.006138797159999999
48512	0.023343847600000002
12750	0.0102117852
54755	0.00383235941
1603	0.0370001557
37734	0.0624541268
41781	0.006753513990000001
50100	0.014860729700000002
62570	0.0453737706
75523	0.019407747100000004
67777	0.05943538
45985	0.010748501600000002
12397	0.0831092026
30731	0.00412268368
31278	0.009179037800000001
67142	0.0114161599
60551	0.128110485
68859	0.0830355586
58654	0.10849054450000001
35929	0.00901238595
89322	0.025258162600000002
50212	0.0202796944
41108	0.029379424100000003
98074	0.009346896300000001
15302	0.0306894877
25028	0.0461465179
73358	0.166927259
92458	0.061640580900000005
64429	0.014702032600000001
96968	0.0258220115
86086	0.0030050295999999995
89053	0.0373921487
69478	0.0192759374
92990	0.158595449
39538	0.0052853355
87350	0.005321517
83614	0.0228612569
99858	0.173808782
63682	0.00572718782
42161	0.0130532658
68421	0.011963591
59241	0.030741199499999997
1654	0.0166766603
77815	0.00648162914
9414	0.00677869422
99466	0.004173743130000001
58687	0.13836054900000003
72815	0.0036842594400000005
25897	0.07107951400000001
61978	0.00492562195
6864	0.0032496893400000004
95335	0.0297901735
87643	0.08700493340000001
79132	0.022929272699999996
73650	0.0167271895
5789	0.022280615700000003
65114	0.0201905335
13674	0.0210577302
99936	0.0502574412
23566	0.0337078524
22388	0.170561883
19070	0.005949358210000001
10852	0.0450126923
74675	0.011658166900000001
98564	0.0096345908
27175	0.00479226517
13071	0.00801166453
8245	0.0051828419
59802	0.0059964782299999995
47620	0.132100127
28954	0.0152883376
23125	0.011310031600000001
61915	0.125529493
75376	0.0247758728
94110	0.00485727718
48384	0.026333977600000003
10111	0.013454164300000002
39979	0.0092603078
33471	0.057073899000000004
78382	0.006013421530000001
1147	0.004519662820000001
41866	0.004218234140000001
53501	0.0690822935
74601	0.004608538069999999
38864	0.00660589367
68039	0.0197366562
91340	0.0302811858
43609	0.123502997
65667	0.004949182230000001
22099	0.0105507814
22056	0.00344982502
46546	0.029952647300000003
69482	0.025199115900000003
51189	0.0261139306
3321	0.0314634654
97387	0.023211445500000004
44697	0.045871168299999994
35326	0.0177241881
88375	0.0167447756
12094	0.00498232439
25035	0.01262682805
2796	0.00511138945
49087	0.053891706600000006
44846	0.0036304967000000002
27284	0.0030387212200000003
83538	0.00405457759
60828	0.09632151150000001
60720	0.0047166496
9954	0.0037054015600000005
29614	0.00444206005
28534	0.006869935630000001
89553	0.0220021666
45063	0.011664965400000001
38281	0.0136787731
87690	0.015546116000000002
88598	0.17865408700000002
29889	0.0254065119
89165	0.028540112700000002
52815	0.16196306
32074	0.0411491958
32680	0.062187056500000004
98522	0.0206676525
31891	0.0087994718
53847	0.378210649
60491	0.014504209
18140	0.1282816
28304	0.01037494055
12752	0.0215488671
33661	0.030704865900000003
27383	0.0028065223400000005
32029	0.0704295037
9283	0.00461776174
41931	0.0046617319
34116	0.04843296560000001
98840	0.004274196440000001
32516	0.00311568635
55594	0.022741812400000002
57449	0.0217447327
16886	0.0318527265
38647	0.088192428
69424	0.0535647298
89204	0.0322423511
5475	0.0883761068
64661	0.0178985865
19277	0.0960327456
40223	0.0295013311
42491	0.010174010400000003
98893	0.00391180849
99097	0.029434394500000006
64272	0.023799941900000003
23504	0.0035056526900000004
81752	0.0224384173
88953	0.00538892797
46550	0.00477940926
78588	0.0085352878
17696	0.021271181400000002
74297	0.004332902390000001
61014	0.00386398543
54516	0.00362727512
19918	0.0195684535
56377	0.0035950974200000003
15904	0.00602108526
86245	0.008870045100000001
79555	0.00277818834
47182	0.055607956400000005
56762	0.023818972800000004
43504	0.029042148900000005
57002	0.015784313300000002
24079	0.0415975835
62865	0.065245683
14098	0.021489038300000003
70434	0.0159285641
56750	0.0083354915
134	0.0340250163
70503	0.043021905000000006
2462	0.0727268873
74994	0.00544072934
66313	0.00673031879
31850	0.0277743051
5393	0.023059166800000003
23237	0.006032908560000001
29176	0.0316222233
55696	0.26440003
39821	0.0217227574
68568	0.0024574085200000004
11651	0.0519324059
43830	0.0056434072100000005
70364	0.0038088210200000003
35005	0.0507006797
5839	0.00512924172
12841	0.0235226402
70165	0.0615494939
17243	0.025045828200000002
47546	0.0219529828
84349	0.0349183374
62702	0.012102643
72223	0.299982661
89773	0.0076624727500000005
36532	0.008218131449999999
41653	0.030017988800000003
71685	0.0034709717000000005
81098	0.00676235647
90860	0.043757674100000005
88418	0.0107463857
28255	0.018841336700000003
72780	0.00693745862
62525	0.00474588557
11740	0.022584564100000003
63523	0.155589237
33777	0.018941366700000004
40563	0.0224460346
46049	0.0685429248
1297	0.009731518299999999
14903	0.0027688627400000005
11317	0.00266701385
52483	0.0329357917
36045	0.0199143543
710	0.00439591414
85983	0.0194781142
11396	0.014500568600000001
90953	0.00746731942
10119	0.021608551900000002
47835	0.0489358464
12941	0.0627946323
17270	0.0548788813
50662	0.00369435687
1940	0.0027221436300000003
51561	0.0322667219
12854	0.00708916938
30944	0.006024001900000001
95373	0.061370721600000004
83041	0.03355375
14012	0.13574727
20302	0.00485136572
63015	0.03950716840000001
6543	0.0800413675
18222	0.015391536
32291	0.0062029074899999995
34970	0.00452525657
50889	0.0337333427
77705	0.003941844240000001
4299	0.0806404382
36050	0.02690163
96260	0.0207977293
92552	0.004726937299999999
73866	0.0202851863
96487	0.0056155224
74933	0.0272311987
49862	0.0421320045
53365	0.0287324978
63722	0.0378157824
96907	0.0581551523
99808	0.007456337100000001
57462	0.254603336
30356	0.0074393472500000005
59628	0.005676149
97121	0.0701161842
81368	0.004826065860000001
24385	0.0033276128700000006
42848	0.0412732345
13480	0.0064375682
2090	0.0193814403
73774	0.0320026227
89637	0.0072251083399999996
35089	0.121731703
72049	0.00764709314
89447	0.029383774099999996
50298	0.00755042182
67358	0.006851175750000001
85612	0.0046762483300000005
80110	0.006375110139999999
41707	0.00529868526
18389	0.09897352220000001
80016	0.047330755
37664	0.006591605730000001
16681	0.0192362357
32923	0.045051665899999996
3589	0.256096839
27767	0.172176155
50841	0.00260466887
21472	0.0053639043100000006
9571	0.0140702474
354	0.00310883891
18722	0.049002647
32604	0.0128069207
54295	0.028262287100000002
3421	0.015092074900000002
19906	0.00487990409
15914	0.056110209700000004
83543	0.246641352
90638	0.008702525890000002
94134	0.0169209259
50914	0.0254204338
70009	0.00605890874
15391	0.018132737700000002
29637	0.041377991399999994
70966	0.04162385400000001
99159	0.020581115800000004
54802	0.0154229263
26876	0.0028192847100000007
52850	0.012215529300000002
61103	0.205915913
99131	0.0071998809199999994
99081	0.015246382400000001
16872	0.11852573360000002
26628	0.0056518001500000005
59334	0.005569788200000001
30592	0.052073274399999994
70867	0.028751125000000002
52658	0.00522100622
98797	0.0229137628
40045	0.00256211105
73865	0.027413409100000004
52790	0.0036148913100000003
71264	0.0088452513
17428	0.005433300970000001
22500	0.021383756
29305	0.0082859527
60640	0.0201207137
12997	0.005593468589999999
69031	0.024633725100000003
42644	0.0245690779
82443	0.032317391400000006
79166	0.0294199344
54373	0.0529150633
76842	0.0485038658
73854	0.112082285
60044	0.0057042867900000006
8012	0.008877080800000001
31478	0.0065789693
4006	0.00517281616
693	0.00535566637
89239	0.11239659020000001
8351	0.00680871619
78362	0.007549930650000001
92821	0.07348332390000001
1065	0.006742298580000002
16391	0.025836582499999997
3630	0.00446554924
70550	0.00477177749
89190	0.0438755307
56440	0.00744351622
27765	0.018048670100000004
56493	0.011693086400000002
77570	0.00278604567
8915	0.101265932
58576	0.0065930159000000006
24977	0.03260331340000001
67461	0.0290062156
99913	0.0245530947
61596	0.00370201611
54958	0.0293492875
6749	0.006029621610000001
81067	0.022371879500000004
50005	0.00325212314
37552	0.00569326241
53716	0.0308420595
10961	0.0111989981
7526	0.21009532400000003
3351	0.042455877700000005
17659	0.00435031941
89596	0.01160528945
36264	0.0311200222
72698	0.023477777
55617	0.049698342300000004
37928	0.009596101200000002
45104	0.0278980116
28101	0.013552920550000002
28256	0.037185668600000006
23638	0.016273774600000002
9365	0.0102429037
73808	0.0073434814700000005
62367	0.015997082200000002
39840	0.07074738520000001
17161	0.00771505507
8623	0.00433385593
86948	0.006620805300000001
36480	0.0969275973
27093	0.025533875900000003
15636	0.0062292127
88592	0.20274523900000002
6890	0.0332245029
69201	0.014729464300000002
2276	0.0094713578
97213	0.006091294949999999
9192	0.00504535314
35505	0.0066653380500000005
28828	0.0633501618
81744	0.00840200005
66849	0.011421350400000002
1082	0.0015228813400000002
48783	0.023900874700000005
70658	0.10412058870000002
14433	0.008914283600000001
39450	0.0325478833
31731	0.00746595693
79602	0.078200413
38978	0.006819978900000001
64415	0.0499616103
5446	0.0249447172
35910	0.0049790000700000005
6245	0.006671332490000001
20591	0.03226097110000001
39530	0.008516811
24933	0.007882799270000001
64165	0.04498265890000001
9895	0.0046812951
62396	0.00506279955
1503	0.00265807961
91476	0.10353278700000001
38287	0.0322254804
15297	0.0901472524
39695	0.10233492760000001
48619	0.0266983057
73141	0.016556135200000002
67997	0.08104613000000001
50013	0.006873752
42364	0.00257246062
77369	0.0047130679099999994
96412	0.00605860903
54731	0.010265051
80518	0.00322334626
37659	0.0393476444
56676	0.0245411738
98987	0.0200156787
16281	0.026038681600000002
94916	0.012179854600000001
89743	0.00735898214
95138	0.0200073607
42557	0.0181351135
77564	0.024265142600000005
64718	0.00290091395
31318	0.039570516699999995
9166	0.090757524
39682	0.00249472971
55482	0.019271285500000002
91477	0.0263260054
52338	0.059101024800000006
517	0.010422224
5707	0.05215219700000001
81892	0.0460393225
76939	0.023959476700000003
56757	0.007160301640000001
58908	0.00438238861
94581	0.0441871619
45524	0.11749757800000002
65524	0.0089972601
80271	0.00512573195
57076	0.0091305426
69275	0.012689518799999999
32050	0.0193666513
14953	0.00408504057
8270	0.0357932116
36779	0.15178499900000003
80514	0.013849859950000001
38249	0.00225432029
60779	0.0805466741
56875	0.07214729460000001
56827	0.004589722340000001
68397	0.1009288254
13606	0.017059430200000003
22117	0.15950221400000003
12227	0.0205292412
81722	0.026566784300000004
67861	0.0171728483
96342	0.02890737
69627	0.0205699133
62465	0.016812794300000003
90998	0.006432988070000001
30904	0.011427479450000002
5874	0.0035192036000000005
43175	0.021806324700000004
63016	0.00531428617
41643	0.00699360737
12552	0.00431100622
16166	0.008445102699999998
16137	0.0256771873
73306	0.0114519891
67225	0.00339825872
74603	0.010631989900000001
47498	0.0032289009899999998
93103	0.205975506
24988	0.029793965800000002
470	0.0621226144
42068	0.0141067267
86276	0.0179636471
42627	0.09975901400000001
88676	0.008887892250000001
60852	0.00584762357
56034	0.005318973920000001
99324	0.0791428005
69130	0.49609548200000003
78890	0.0214693514
13135	0.007806318999999999
76481	0.004115837380000001
84297	0.065994835
52918	0.00461515966
39754	0.015008855100000003
62030	0.00312582128
32060	0.0025845221
56694	0.0258057918
69502	0.0667971045
14782	0.0151677891
35935	0.0158933391
81837	0.026251598600000002
62037	0.01566312
12782	0.917221609
41542	0.041961002500000004
52022	0.0080018333
28898	0.012155633450000002
1987	0.011571442
92239	0.12186313700000001
82275	0.020272298199999997
9080	0.00305204561
47463	0.0060064830600000015
10074	0.0295409362
99775	0.006080682820000001
99022	0.006409756670000001
87543	0.0087445495
93576	0.0240054054
20812	0.0079297008
87077	0.161183558
96193	0.00488439122
22287	0.04802623880000001
58862	0.00557847307
695	0.00656884435
90543	0.005979811430000001
9905	0.0032114430500000003
20734	0.039282902
45427	0.0369208471
89681	0.0032596096700000005
24953	0.0038977304000000004
92890	0.128782223
51446	0.0068226697699999995
4216	0.0064952326
59499	0.23285955100000003
25310	0.1178374694
43610	0.0054305937500000005
67337	0.007942046
53021	0.018547270700000004
81542	0.0408600444
44799	0.19950156900000002
82722	0.0537129066
47533	0.0134069478
46696	0.012471346300000002
78404	0.0096801111
20443	0.00629169012
69213	0.176323093
11687	0.00473209392
27914	0.00397620499
53013	0.005184068
12963	0.0761305503
24835	0.0079610539
31841	0.020316079400000003
85738	0.0047828702800000004
17350	0.05761090320000001
36755	0.0556087922
47549	0.21807739600000003
46303	0.027065480000000003
64945	0.074814878
36898	0.014850926000000002
27126	0.006543522070000001
49057	0.059826176800000005
71461	0.007068903830000001
74835	0.01405279725
99597	0.012981809600000001
12494	0.0139187815
38480	0.05528362740000001
16864	0.0911281
81422	0.03246203560000001
1053	0.0477949794
10514	0.040067942
87967	0.0058325849899999995
90188	0.00706734982
91925	0.0141482745
69039	0.00599283596
28129	0.022644018800000006
52738	0.01132161185
88824	0.0035489645100000005
5618	0.004595478700000001
67549	0.00486328489
44482	0.0068790393000000005
47973	0.0054603390500000005
35080	0.221465874
9264	0.0278364564
18882	0.10336609080000002
17111	0.007778343520000001
48857	0.042179312600000005
98498	0.0283902237
25194	0.24348772400000002
49875	0.0079672613
79887	0.00538746933
86656	0.0758200495
10656	0.070526426
10337	0.00466387942
36698	0.030103192700000003
17287	0.011611080400000003
65909	0.059563107600000005
3512	0.0084579597
21690	0.012245387050000002
51313	0.143810773
801	0.0604336839
67068	0.006191295080000001
18639	0.006237443760000001
70562	0.0049899381
64274	0.003789045560000001
83886	0.008984903700000001
1336	0.043578150999999996
83017	0.0314674287
52443	0.0624155022
64613	0.0373100281
10659	0.0175955306
27955	0.0686939809
93828	0.011466536000000003
79469	0.0043520213
34618	0.15620844900000003
43551	0.0333396762
20388	0.00592646703
42309	0.004671064820000001
94113	0.14368228100000002
66041	0.00453480336
67900	0.012709834250000001
81934	0.0190386226
8415	0.00473939283
52102	0.0029899983000000003
65483	0.093405879
22442	0.0222938823
18432	0.028630508000000002
69758	0.0041032748600000005
16217	0.0514683723
21553	0.00460035555
44060	0.00233439566
49797	0.0038502142200000002
77953	0.04732656340000001
17155	0.00439143686
28611	0.021933057300000003
80241	0.05510979280000001
50217	0.038024051
94759	0.041464938400000005
43730	0.023412416800000002
11313	0.0179462069
67812	0.039675591
84204	0.013959186500000002
93409	0.017225277100000002
49579	0.0173553098
89364	0.0069930621600000015
59541	0.0095640086
10611	0.00746450476
18700	0.43246371400000005
75590	0.31932994800000003
50396	0.007583724
80511	0.00389820718
36835	0.043834804600000006
28288	0.026212713000000006
56893	0.0153838755
10204	0.116872025
19251	0.026962777700000003
83540	0.0024299698000000004
26265	0.009005613300000001
70192	0.01022636385
88562	0.006451338110000001
88785	0.022298888000000003
20765	0.0288159236
55089	0.0202998877
90347	0.1375542885
56969	0.31622671100000005
42960	0.0310256655
90398	0.029295028900000002
62078	0.005742313420000001
93050	0.0074505384
97776	0.00615865236
40577	0.0323483492
92900	0.146698141
51993	0.00720254237
96031	0.214533123
73458	0.026402980500000003
73513	0.044528338400000006
7802	0.006740072190000001
69529	0.026672117900000004
58023	0.0064173395
26427	0.0093683356
89166	0.0028200513600000004
64413	0.032223022700000006
64627	0.0896379544
12873	0.0060456571600000005
43593	0.16481165900000003
1822	0.0071884520100000005
77060	0.018853825
